"Concept Set ID","Name","Concept ID","Concept Code","Concept Name","Concept Class ID","Domain","Vocabulary"
"4","Antihyperglycemic Medications","43286083","OMOP561969","3 ML Insulin Glargine 100 UNT/ML Injection Box of 2","Quant Clinical Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","43286084","OMOP561970","3 ML Insulin Glargine 100 UNT/ML Injection Box of 5","Quant Clinical Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","43258830","OMOP561974","3 ML Insulin Glargine 100 UNT/ML Injection [Lantus]","Quant Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","43264265","OMOP561975","3 ML Insulin Glargine 100 UNT/ML Injection [Lantus] Box of 5","Quant Branded Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","784293","OMOP4832115","3 ML Insulin Glargine 100 UNT/ML / Lixisenatide 0.033 MG/ML Injectable Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","36055924","OMOP4981322","3 ML insulin glargine 100 UNT/ML / lixisenatide 0.033 MG/ML Injectable Solution Box of 3","Quant Clinical Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","784294","OMOP4832116","3 ML Insulin Glargine 100 UNT/ML / Lixisenatide 0.033 MG/ML Injectable Solution Box of 5","Quant Clinical Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","784290","OMOP4832112","3 ML Insulin Glargine 100 UNT/ML / Lixisenatide 0.033 MG/ML Injectable Solution [Suliqua]","Quant Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","36055922","OMOP4981320","3 ML insulin glargine 100 UNT/ML / lixisenatide 0.033 MG/ML Injectable Solution [Suliqua] Box of 3","Quant Branded Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","36055921","OMOP4981319","3 ML insulin glargine 100 UNT/ML / lixisenatide 0.033 MG/ML Injectable Solution [Suliqua] Box of 3 by Sanofi","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","784291","OMOP4832113","3 ML Insulin Glargine 100 UNT/ML / Lixisenatide 0.033 MG/ML Injectable Solution [Suliqua] Box of 5","Quant Branded Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","784292","OMOP4832114","3 ML Insulin Glargine 100 UNT/ML / Lixisenatide 0.033 MG/ML Injectable Solution [Suliqua] Box of 5 by Sanofi","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","36055923","OMOP4981321","3 ML insulin glargine 100 UNT/ML / lixisenatide 0.033 MG/ML Injectable Solution [Suliqua] by Sanofi","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","1718599","1858995","3 ML insulin glargine 100 UNT/ML / lixisenatide 0.033 MG/ML Pen Injector","Quant Clinical Drug","Drug","RxNorm"
"4","Antihyperglycemic Medications","2906632","OMOP5123406","3 ML insulin glargine 100 UNT/ML / lixisenatide 0.033 MG/ML Pen Injector Box of 3","Quant Clinical Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2906631","OMOP5123405","3 ML insulin glargine 100 UNT/ML / lixisenatide 0.033 MG/ML Pen Injector Box of 5","Quant Clinical Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","1718604","1859000","3 ML insulin glargine 100 UNT/ML / lixisenatide 0.033 MG/ML Pen Injector [Soliqua]","Quant Branded Drug","Drug","RxNorm"
"4","Antihyperglycemic Medications","2906630","OMOP5123404","3 ML insulin glargine 100 UNT/ML / lixisenatide 0.033 MG/ML Pen Injector [Soliqua] Box of 3","Quant Branded Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2906629","OMOP5123403","3 ML insulin glargine 100 UNT/ML / lixisenatide 0.033 MG/ML Pen Injector [Soliqua] Box of 5","Quant Branded Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","784298","OMOP4832120","3 ML Insulin Glargine 100 UNT/ML / Lixisenatide 0.05 MG/ML Injectable Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","36055920","OMOP4981318","3 ML insulin glargine 100 UNT/ML / lixisenatide 0.05 MG/ML Injectable Solution Box of 3","Quant Clinical Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","784299","OMOP4832121","3 ML Insulin Glargine 100 UNT/ML / Lixisenatide 0.05 MG/ML Injectable Solution Box of 5","Quant Clinical Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","784295","OMOP4832117","3 ML Insulin Glargine 100 UNT/ML / Lixisenatide 0.05 MG/ML Injectable Solution [Suliqua]","Quant Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","36073904","OMOP4981316","3 ML insulin glargine 100 UNT/ML / lixisenatide 0.05 MG/ML Injectable Solution [Suliqua] Box of 3","Quant Branded Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","36073903","OMOP4981315","3 ML insulin glargine 100 UNT/ML / lixisenatide 0.05 MG/ML Injectable Solution [Suliqua] Box of 3 by Sanofi","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","784296","OMOP4832118","3 ML Insulin Glargine 100 UNT/ML / Lixisenatide 0.05 MG/ML Injectable Solution [Suliqua] Box of 5","Quant Branded Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","784297","OMOP4832119","3 ML Insulin Glargine 100 UNT/ML / Lixisenatide 0.05 MG/ML Injectable Solution [Suliqua] Box of 5 by Sanofi","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","36055919","OMOP4981317","3 ML insulin glargine 100 UNT/ML / lixisenatide 0.05 MG/ML Injectable Solution [Suliqua] by Sanofi","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","42921721","OMOP4648544","3 ML Insulin Glargine 100 UNT/ML / Lixisenatide 0.05 MG/ML Pen Injector","Quant Clinical Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2906628","OMOP5123402","3 ML insulin glargine 100 UNT/ML / lixisenatide 0.05 MG/ML Pen Injector Box of 3","Quant Clinical Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2906627","OMOP5123401","3 ML insulin glargine 100 UNT/ML / lixisenatide 0.05 MG/ML Pen Injector Box of 5","Quant Clinical Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","42921720","OMOP4648543","3 ML Insulin Glargine 100 UNT/ML / Lixisenatide 0.05 MG/ML Pen Injector [Soliqua]","Quant Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2906626","OMOP5123400","3 ML insulin glargine 100 UNT/ML / lixisenatide 0.05 MG/ML Pen Injector [Soliqua] Box of 3","Quant Branded Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2906625","OMOP5123399","3 ML insulin glargine 100 UNT/ML / lixisenatide 0.05 MG/ML Pen Injector [Soliqua] Box of 5","Quant Branded Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","19135276","847230","3 ML insulin glargine 100 UNT/ML Pen Injector","Quant Clinical Drug","Drug","RxNorm"
"4","Antihyperglycemic Medications","36278547","OMOP3129422","3 ML Insulin Glargine 100 UNT/ML Pen Injector [Abasaglar]","Quant Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","36278518","OMOP3129393","3 ML Insulin Glargine 100 UNT/ML Pen Injector [Abasaglar] Box of 5","Quant Branded Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","36278454","OMOP3129329","3 ML Insulin Glargine 100 UNT/ML Pen Injector [Abasaglar] Box of 5 by Eli Lilly","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35604094","1736863","3 ML insulin glargine 100 UNT/ML Pen Injector [Basaglar]","Quant Branded Drug","Drug","RxNorm"
"4","Antihyperglycemic Medications","2906575","OMOP5123350","3 ML insulin glargine 100 UNT/ML Pen Injector [Basaglar] Box of 10","Quant Branded Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2906577","OMOP5123352","3 ML insulin glargine 100 UNT/ML Pen Injector [Basaglar] Box of 2","Quant Branded Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2906576","OMOP5123351","3 ML insulin glargine 100 UNT/ML Pen Injector [Basaglar] Box of 5","Quant Branded Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","43518227","OMOP2805342","3 ML Insulin Glargine 100 UNT/ML Pen Injector Box of 10","Quant Clinical Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","43518212","OMOP2805327","3 ML Insulin Glargine 100 UNT/ML Pen Injector Box of 2","Quant Clinical Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","43518179","OMOP2805294","3 ML Insulin Glargine 100 UNT/ML Pen Injector Box of 5","Quant Clinical Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","1502910","847232","3 ML insulin glargine 100 UNT/ML Pen Injector [Lantus]","Quant Branded Drug","Drug","RxNorm"
"4","Antihyperglycemic Medications","36278437","OMOP3129312","3 ML Insulin Glargine 100 UNT/ML Pen Injector [Lantus] Box of 5","Quant Branded Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","36278496","OMOP3129371","3 ML Insulin Glargine 100 UNT/ML Pen Injector [Lantus] Box of 5 by Sanofi","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","995331","OMOP4821838","3 ML Insulin Glargine 100 UNT/ML Pen Injector [Lantus] by Sanofi","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2906580","OMOP5123355","3 ML insulin glargine 100 UNT/ML Pen Injector [Optisulin]","Quant Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2906579","OMOP5123354","3 ML insulin glargine 100 UNT/ML Pen Injector [Optisulin] Box of 5","Quant Branded Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","1146756","2377231","3 ML insulin glargine 100 UNT/ML Pen Injector [Semglee]","Quant Branded Drug","Drug","RxNorm"
"4","Antihyperglycemic Medications","2906578","OMOP5123353","3 ML insulin glargine 100 UNT/ML Pen Injector [Semglee] Box of 5","Quant Branded Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","21058192","OMOP305586","3 ML Insulin Glargine 100 UNT/ML Prefilled Syringe","Quant Clinical Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","21038649","OMOP305601","3 ML Insulin Glargine 100 UNT/ML Prefilled Syringe [Abasaglar]","Quant Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41350229","OMOP2548191","3 ML Insulin Glargine 100 UNT/ML Prefilled Syringe [Abasaglar] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41347583","OMOP2545545","3 ML Insulin Glargine 100 UNT/ML Prefilled Syringe [Abasaglar] Box of 10","Quant Branded Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41350068","OMOP2548030","3 ML Insulin Glargine 100 UNT/ML Prefilled Syringe [Abasaglar] Box of 10 by Axicorp","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41348866","OMOP2546828","3 ML Insulin Glargine 100 UNT/ML Prefilled Syringe [Abasaglar] Box of 10 by Emra-Med","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41348392","OMOP2546354","3 ML Insulin Glargine 100 UNT/ML Prefilled Syringe [Abasaglar] Box of 10 by Eurim-Pharm","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41349348","OMOP2547310","3 ML Insulin Glargine 100 UNT/ML Prefilled Syringe [Abasaglar] Box of 10 by Lilly","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41348168","OMOP2546130","3 ML Insulin Glargine 100 UNT/ML Prefilled Syringe [Abasaglar] Box of 1 by Axicorp","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41348772","OMOP2546734","3 ML Insulin Glargine 100 UNT/ML Prefilled Syringe [Abasaglar] Box of 2","Quant Branded Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41348167","OMOP2546129","3 ML Insulin Glargine 100 UNT/ML Prefilled Syringe [Abasaglar] Box of 2 by Axicorp","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","21126856","OMOP305603","3 ML Insulin Glargine 100 UNT/ML Prefilled Syringe [Abasaglar] Box of 5","Quant Branded Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41347448","OMOP2545410","3 ML Insulin Glargine 100 UNT/ML Prefilled Syringe [Abasaglar] Box of 5 by Axicorp","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","36950492","OMOP5209375","3 ML insulin glargine 100 UNT/ML Prefilled Syringe [Abasaglar] Box of 5 by Eli Lilly","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41349349","OMOP2547311","3 ML Insulin Glargine 100 UNT/ML Prefilled Syringe [Abasaglar] Box of 5 by Emra-Med","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41350069","OMOP2548031","3 ML Insulin Glargine 100 UNT/ML Prefilled Syringe [Abasaglar] Box of 5 by Eurim-Pharm","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","44191507","OMOP3068230","3 ML Insulin Glargine 100 UNT/ML Prefilled Syringe [Abasaglar] Box of 5 by Haematogmbh","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41347697","OMOP2545659","3 ML Insulin Glargine 100 UNT/ML Prefilled Syringe [Abasaglar] Box of 5 by Kohlpharma","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","21146585","OMOP305605","3 ML Insulin Glargine 100 UNT/ML Prefilled Syringe [Abasaglar] Box of 5 by Lilly","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","36954883","OMOP5209374","3 ML insulin glargine 100 UNT/ML Prefilled Syringe [Abasaglar] by Eli Lilly","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","21126855","OMOP305602","3 ML Insulin Glargine 100 UNT/ML Prefilled Syringe [Abasaglar] by Lilly","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41347277","OMOP2545239","3 ML Insulin Glargine 100 UNT/ML Prefilled Syringe Box of 1","Quant Clinical Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41349152","OMOP2547114","3 ML Insulin Glargine 100 UNT/ML Prefilled Syringe Box of 10","Quant Clinical Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41346804","OMOP2544766","3 ML Insulin Glargine 100 UNT/ML Prefilled Syringe Box of 2","Quant Clinical Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41349892","OMOP2547854","3 ML Insulin Glargine 100 UNT/ML Prefilled Syringe Box of 3","Quant Clinical Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41350372","OMOP2548334","3 ML Insulin Glargine 100 UNT/ML Prefilled Syringe Box of 4","Quant Clinical Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","21087711","OMOP305587","3 ML Insulin Glargine 100 UNT/ML Prefilled Syringe Box of 5","Quant Clinical Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41348448","OMOP2546410","3 ML Insulin Glargine 100 UNT/ML Prefilled Syringe Box of 6","Quant Clinical Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41349891","OMOP2547853","3 ML Insulin Glargine 100 UNT/ML Prefilled Syringe Box of 9","Quant Clinical Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","21068144","OMOP305588","3 ML Insulin Glargine 100 UNT/ML Prefilled Syringe [Lantus]","Quant Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41349735","OMOP2547697","3 ML Insulin Glargine 100 UNT/ML Prefilled Syringe [Lantus] Box of 10","Quant Branded Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41347696","OMOP2545658","3 ML Insulin Glargine 100 UNT/ML Prefilled Syringe [Lantus] Box of 10 by Emra-Med","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41348865","OMOP2546827","3 ML Insulin Glargine 100 UNT/ML Prefilled Syringe [Lantus] Box of 10 by Eurim-Pharm","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41348391","OMOP2546353","3 ML Insulin Glargine 100 UNT/ML Prefilled Syringe [Lantus] Box of 10 by Sanofi","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41347122","OMOP2545084","3 ML Insulin Glargine 100 UNT/ML Prefilled Syringe [Lantus] Box of 3","Quant Branded Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41346769","OMOP2544731","3 ML Insulin Glargine 100 UNT/ML Prefilled Syringe [Lantus] Box of 4","Quant Branded Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41348390","OMOP2546352","3 ML Insulin Glargine 100 UNT/ML Prefilled Syringe [Lantus] Box of 4 by Sanofi","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","21146584","OMOP305595","3 ML Insulin Glargine 100 UNT/ML Prefilled Syringe [Lantus] Box of 5","Quant Branded Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41349826","OMOP2547788","3 ML Insulin Glargine 100 UNT/ML Prefilled Syringe [Lantus] Box of 5 by Emra-Med","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41349099","OMOP2547061","3 ML Insulin Glargine 100 UNT/ML Prefilled Syringe [Lantus] Box of 5 by Eurim-Pharm","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","44191506","OMOP3068229","3 ML Insulin Glargine 100 UNT/ML Prefilled Syringe [Lantus] Box of 5 by European","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41349825","OMOP2547787","3 ML Insulin Glargine 100 UNT/ML Prefilled Syringe [Lantus] Box of 5 by European","Marketed Product","Drug","RxNorm Extension"
